arch=crnn norm=batch device=cuda params=542,226 train_samples=3000 val_samples=400 epochs=80 batch_size=64 lr=0.001 seed=45 patience=12 warmup_epochs=0
epoch 001/80 | train_ctc_loss=3.4616 | val_exact_match_acc=0.0000 | lr=0.001000 | time=1.3s
epoch 029/80 | train_ctc_loss=0.0024 | val_exact_match_acc=0.9250 | lr=0.000709 | time=1.0s
epoch 030/80 | train_ctc_loss=0.0023 | val_exact_match_acc=0.9275 | lr=0.000691 | time=1.0s
epoch 031/80 | train_ctc_loss=0.0021 | val_exact_match_acc=0.9250 | lr=0.000673 | time=1.0s
epoch 032/80 | train_ctc_loss=0.0020 | val_exact_match_acc=0.9250 | lr=0.000655 | time=1.0s
epoch 033/80 | train_ctc_loss=0.0018 | val_exact_match_acc=0.9250 | lr=0.000636 | time=1.0s
epoch 034/80 | train_ctc_loss=0.0017 | val_exact_match_acc=0.9250 | lr=0.000617 | time=1.0s
epoch 035/80 | train_ctc_loss=0.0016 | val_exact_match_acc=0.9250 | lr=0.000598 | time=1.0s
epoch 036/80 | train_ctc_loss=0.0015 | val_exact_match_acc=0.9250 | lr=0.000578 | time=1.0s
epoch 037/80 | train_ctc_loss=0.0015 | val_exact_match_acc=0.9250 | lr=0.000559 | time=1.0s
epoch 038/80 | train_ctc_loss=0.0014 | val_exact_match_acc=0.9250 | lr=0.000539 | time=1.0s
epoch 039/80 | train_ctc_loss=0.0013 | val_exact_match_acc=0.9250 | lr=0.000520 | time=1.0s
epoch 040/80 | train_ctc_loss=0.0013 | val_exact_match_acc=0.9250 | lr=0.000500 | time=1.0s
epoch 041/80 | train_ctc_loss=0.0012 | val_exact_match_acc=0.9275 | lr=0.000480 | time=1.0s
epoch 042/80 | train_ctc_loss=0.0012 | val_exact_match_acc=0.9275 | lr=0.000461 | time=1.0s
epoch 043/80 | train_ctc_loss=0.0011 | val_exact_match_acc=0.9275 | lr=0.000441 | time=1.0s
epoch 044/80 | train_ctc_loss=0.0011 | val_exact_match_acc=0.9275 | lr=0.000422 | time=1.0s
epoch 045/80 | train_ctc_loss=0.0011 | val_exact_match_acc=0.9275 | lr=0.000402 | time=1.0s
epoch 046/80 | train_ctc_loss=0.0010 | val_exact_match_acc=0.9275 | lr=0.000383 | time=1.0s
epoch 047/80 | train_ctc_loss=0.0010 | val_exact_match_acc=0.9275 | lr=0.000364 | time=1.0s
epoch 048/80 | train_ctc_loss=0.0010 | val_exact_match_acc=0.9275 | lr=0.000345 | time=1.0s
epoch 049/80 | train_ctc_loss=0.0009 | val_exact_match_acc=0.9275 | lr=0.000327 | time=1.0s
epoch 050/80 | train_ctc_loss=0.0009 | val_exact_match_acc=0.9275 | lr=0.000309 | time=1.0s
epoch 051/80 | train_ctc_loss=0.0009 | val_exact_match_acc=0.9275 | lr=0.000291 | time=1.0s
epoch 052/80 | train_ctc_loss=0.0009 | val_exact_match_acc=0.9275 | lr=0.000273 | time=1.0s
epoch 053/80 | train_ctc_loss=0.0009 | val_exact_match_acc=0.9275 | lr=0.000256 | time=1.0s
epoch 054/80 | train_ctc_loss=0.0008 | val_exact_match_acc=0.9275 | lr=0.000239 | time=1.0s
epoch 055/80 | train_ctc_loss=0.0008 | val_exact_match_acc=0.9275 | lr=0.000222 | time=1.0s
epoch 056/80 | train_ctc_loss=0.0008 | val_exact_match_acc=0.9275 | lr=0.000206 | time=1.0s
epoch 057/80 | train_ctc_loss=0.0008 | val_exact_match_acc=0.9275 | lr=0.000190 | time=1.0s
epoch 058/80 | train_ctc_loss=0.0008 | val_exact_match_acc=0.9300 | lr=0.000175 | time=1.0s
epoch 059/80 | train_ctc_loss=0.0008 | val_exact_match_acc=0.9300 | lr=0.000161 | time=1.0s
epoch 060/80 | train_ctc_loss=0.0008 | val_exact_match_acc=0.9275 | lr=0.000146 | time=1.0s
epoch 061/80 | train_ctc_loss=0.0008 | val_exact_match_acc=0.9275 | lr=0.000133 | time=1.0s
epoch 062/80 | train_ctc_loss=0.0007 | val_exact_match_acc=0.9275 | lr=0.000120 | time=1.0s
epoch 063/80 | train_ctc_loss=0.0007 | val_exact_match_acc=0.9300 | lr=0.000107 | time=1.0s
epoch 064/80 | train_ctc_loss=0.0007 | val_exact_match_acc=0.9275 | lr=0.000095 | time=1.0s
epoch 065/80 | train_ctc_loss=0.0007 | val_exact_match_acc=0.9275 | lr=0.000084 | time=1.0s
epoch 066/80 | train_ctc_loss=0.0007 | val_exact_match_acc=0.9300 | lr=0.000074 | time=1.0s
epoch 067/80 | train_ctc_loss=0.0007 | val_exact_match_acc=0.9275 | lr=0.000064 | time=1.0s
epoch 068/80 | train_ctc_loss=0.0007 | val_exact_match_acc=0.9300 | lr=0.000054 | time=1.0s
epoch 069/80 | train_ctc_loss=0.0007 | val_exact_match_acc=0.9275 | lr=0.000046 | time=1.0s
epoch 070/80 | train_ctc_loss=0.0007 | val_exact_match_acc=0.9300 | lr=0.000038 | time=1.0s
epoch 071/80 | train_ctc_loss=0.0007 | val_exact_match_acc=0.9275 | lr=0.000031 | time=0.9s
epoch 072/80 | train_ctc_loss=0.0007 | val_exact_match_acc=0.9300 | lr=0.000024 | time=1.0s
epoch 073/80 | train_ctc_loss=0.0007 | val_exact_match_acc=0.9300 | lr=0.000019 | time=1.0s
epoch 074/80 | train_ctc_loss=0.0007 | val_exact_match_acc=0.9275 | lr=0.000014 | time=1.0s
epoch 075/80 | train_ctc_loss=0.0007 | val_exact_match_acc=0.9275 | lr=0.000010 | time=1.0s
epoch 076/80 | train_ctc_loss=0.0007 | val_exact_match_acc=0.9300 | lr=0.000006 | time=1.0s
epoch 077/80 | train_ctc_loss=0.0007 | val_exact_match_acc=0.9300 | lr=0.000003 | time=1.0s
epoch 078/80 | train_ctc_loss=0.0007 | val_exact_match_acc=0.9275 | lr=0.000002 | time=1.0s
epoch 079/80 | train_ctc_loss=0.0007 | val_exact_match_acc=0.9275 | lr=0.000000 | time=0.9s
epoch 080/80 | train_ctc_loss=0.0007 | val_exact_match_acc=0.9300 | lr=0.000000 | time=1.0s
best_val_exact_match_acc=0.9300 saved_to=D:\internship\task\src\..\weights\model_crnn_seed45.pt
